,roduct code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
8097,IDCJAC0011,65070,2015,3,4,19.7,1.0,Y
8098,IDCJAC0011,65070,2015,3,5,16.6,1.0,Y
8099,IDCJAC0011,65070,2015,3,6,7.4,1.0,Y
8100,IDCJAC0011,65070,2015,3,7,10.5,1.0,Y
8101,IDCJAC0011,65070,2015,3,8,17.2,1.0,Y
8102,IDCJAC0011,65070,2015,3,9,12.6,1.0,Y
8103,IDCJAC0011,65070,2015,3,10,16.7,1.0,Y
8104,IDCJAC0011,65070,2015,3,11,18.2,1.0,Y
8105,IDCJAC0011,65070,2015,3,12,17.9,1.0,Y
8106,IDCJAC0011,65070,2015,3,13,18.6,1.0,Y
8107,IDCJAC0011,65070,2015,3,14,13.5,1.0,Y
8108,IDCJAC0011,65070,2015,3,15,11.1,1.0,Y
8109,IDCJAC0011,65070,2015,3,16,14.9,1.0,Y
8110,IDCJAC0011,65070,2015,3,17,15.7,1.0,Y
8111,IDCJAC0011,65070,2015,3,18,16.9,1.0,Y
8112,IDCJAC0011,65070,2015,3,19,11.9,1.0,Y
8113,IDCJAC0011,65070,2015,3,20,15.5,1.0,Y
8114,IDCJAC0011,65070,2015,3,21,17.5,1.0,Y
8115,IDCJAC0011,65070,2015,3,22,17.4,1.0,Y
8116,IDCJAC0011,65070,2015,3,23,16.2,1.0,Y
8117,IDCJAC0011,65070,2015,3,24,20.1,1.0,Y
8118,IDCJAC0011,65070,2015,3,25,7.7,1.0,Y
8119,IDCJAC0011,65070,2015,3,26,6.6,1.0,Y
8120,IDCJAC0011,65070,2015,3,27,3.4,1.0,Y
8121,IDCJAC0011,65070,2015,3,28,5.6,1.0,Y
8122,IDCJAC0011,65070,2015,3,29,9.8,1.0,Y
8123,IDCJAC0011,65070,2015,3,30,15.3,1.0,Y
8124,IDCJAC0011,65070,2015,3,31,16.0,1.0,Y
8125,IDCJAC0011,65070,2015,4,1,14.3,1.0,Y
8126,IDCJAC0011,65070,2015,4,2,14.8,1.0,Y
8127,IDCJAC0011,65070,2015,4,3,18.8,1.0,Y
8128,IDCJAC0011,65070,2015,4,4,16.1,1.0,Y
8129,IDCJAC0011,65070,2015,4,5,12.6,1.0,Y
8130,IDCJAC0011,65070,2015,4,6,10.9,1.0,Y
8131,IDCJAC0011,65070,2015,4,7,10.4,1.0,Y
8132,IDCJAC0011,65070,2015,4,8,10.7,1.0,Y
8133,IDCJAC0011,65070,2015,4,9,6.0,1.0,Y
8134,IDCJAC0011,65070,2015,4,10,9.6,1.0,Y
8135,IDCJAC0011,65070,2015,4,11,11.2,1.0,Y
8136,IDCJAC0011,65070,2015,4,12,8.5,1.0,Y
8137,IDCJAC0011,65070,2015,4,13,10.8,1.0,Y
8138,IDCJAC0011,65070,2015,4,14,13.6,1.0,Y
8139,IDCJAC0011,65070,2015,4,15,14.7,1.0,Y
8140,IDCJAC0011,65070,2015,4,16,14.1,1.0,Y
8141,IDCJAC0011,65070,2015,4,17,17.4,1.0,Y
8142,IDCJAC0011,65070,2015,4,18,16.4,1.0,Y
8143,IDCJAC0011,65070,2015,4,19,13.6,1.0,Y
8144,IDCJAC0011,65070,2015,4,20,8.9,1.0,Y
8145,IDCJAC0011,65070,2015,4,21,10.4,1.0,Y
8146,IDCJAC0011,65070,2015,4,22,10.1,1.0,Y
8147,IDCJAC0011,65070,2015,4,23,8.4,1.0,Y
8148,IDCJAC0011,65070,2015,4,24,10.6,1.0,Y
8149,IDCJAC0011,65070,2015,4,25,7.8,1.0,Y
8150,IDCJAC0011,65070,2015,4,26,8.8,1.0,Y
8151,IDCJAC0011,65070,2015,4,27,6.2,1.0,Y
8152,IDCJAC0011,65070,2015,4,28,3.9,1.0,Y
8153,IDCJAC0011,65070,2015,4,29,9.6,1.0,Y
8154,IDCJAC0011,65070,2015,4,30,12.0,1.0,Y
8155,IDCJAC0011,65070,2015,5,1,13.2,1.0,Y
8156,IDCJAC0011,65070,2015,5,2,10.3,1.0,Y
8157,IDCJAC0011,65070,2015,5,3,11.2,1.0,Y
8158,IDCJAC0011,65070,2015,5,4,12.1,1.0,Y
8159,IDCJAC0011,65070,2015,5,5,8.8,1.0,Y
8160,IDCJAC0011,65070,2015,5,6,4.6,1.0,Y
8161,IDCJAC0011,65070,2015,5,7,1.0,1.0,Y
8162,IDCJAC0011,65070,2015,5,8,0.7,1.0,Y
8163,IDCJAC0011,65070,2015,5,9,5.0,1.0,Y
8164,IDCJAC0011,65070,2015,5,10,1.5,1.0,Y
8165,IDCJAC0011,65070,2015,5,11,10.3,1.0,Y
8166,IDCJAC0011,65070,2015,5,12,11.5,1.0,Y
8167,IDCJAC0011,65070,2015,5,13,9.5,1.0,Y
8168,IDCJAC0011,65070,2015,5,14,1.7,1.0,Y
8169,IDCJAC0011,65070,2015,5,15,1.5,1.0,Y
8170,IDCJAC0011,65070,2015,5,16,3.1,1.0,Y
8171,IDCJAC0011,65070,2015,5,17,7.1,1.0,Y
8172,IDCJAC0011,65070,2015,5,18,9.9,1.0,Y
8173,IDCJAC0011,65070,2015,5,19,12.7,1.0,Y
8174,IDCJAC0011,65070,2015,5,20,12.2,1.0,Y
8175,IDCJAC0011,65070,2015,5,21,7.9,1.0,Y
8176,IDCJAC0011,65070,2015,5,22,7.8,1.0,Y
8177,IDCJAC0011,65070,2015,5,23,5.8,1.0,Y
8178,IDCJAC0011,65070,2015,5,24,4.7,1.0,Y
8179,IDCJAC0011,65070,2015,5,25,4.9,1.0,Y
8180,IDCJAC0011,65070,2015,5,26,4.0,1.0,Y
8181,IDCJAC0011,65070,2015,5,27,4.6,1.0,Y
8182,IDCJAC0011,65070,2015,5,28,10.5,1.0,Y
8183,IDCJAC0011,65070,2015,5,29,12.9,1.0,Y
8184,IDCJAC0011,65070,2015,5,30,9.1,1.0,Y
8185,IDCJAC0011,65070,2015,5,31,9.9,1.0,Y
8186,IDCJAC0011,65070,2015,6,1,5.4,1.0,Y
8187,IDCJAC0011,65070,2015,6,2,-2.5,1.0,Y
8188,IDCJAC0011,65070,2015,6,3,-2.2,1.0,Y
8189,IDCJAC0011,65070,2015,6,4,-2.9,1.0,Y
8190,IDCJAC0011,65070,2015,6,5,1.8,1.0,Y
8191,IDCJAC0011,65070,2015,6,6,0.5,1.0,Y
8192,IDCJAC0011,65070,2015,6,7,2.6,1.0,Y
8193,IDCJAC0011,65070,2015,6,8,2.3,1.0,Y
8194,IDCJAC0011,65070,2015,6,9,2.3,1.0,Y
8195,IDCJAC0011,65070,2015,6,10,1.6,1.0,Y
8196,IDCJAC0011,65070,2015,6,11,8.4,1.0,Y
8197,IDCJAC0011,65070,2015,6,12,5.8,1.0,Y
8198,IDCJAC0011,65070,2015,6,13,8.2,1.0,Y
8199,IDCJAC0011,65070,2015,6,14,6.5,1.0,Y
8200,IDCJAC0011,65070,2015,6,15,9.0,1.0,Y
8201,IDCJAC0011,65070,2015,6,16,12.4,1.0,Y
8202,IDCJAC0011,65070,2015,6,17,12.8,1.0,Y
8203,IDCJAC0011,65070,2015,6,18,7.7,1.0,Y
8204,IDCJAC0011,65070,2015,6,19,3.8,1.0,Y
8205,IDCJAC0011,65070,2015,6,20,2.1,1.0,Y
8206,IDCJAC0011,65070,2015,6,21,1.6,1.0,Y
8207,IDCJAC0011,65070,2015,6,22,2.4,1.0,Y
8208,IDCJAC0011,65070,2015,6,23,2.9,1.0,Y
8209,IDCJAC0011,65070,2015,6,24,9.3,1.0,Y
8210,IDCJAC0011,65070,2015,6,25,10.0,1.0,Y
8211,IDCJAC0011,65070,2015,6,26,3.6,1.0,Y
8212,IDCJAC0011,65070,2015,6,27,1.9,1.0,Y
8213,IDCJAC0011,65070,2015,6,28,1.4,1.0,Y
8214,IDCJAC0011,65070,2015,6,29,-0.9,1.0,Y
8215,IDCJAC0011,65070,2015,6,30,5.1,1.0,Y
8216,IDCJAC0011,65070,2015,7,1,4.1,1.0,Y
8217,IDCJAC0011,65070,2015,7,2,-1.8,1.0,Y
8218,IDCJAC0011,65070,2015,7,3,-2.7,1.0,Y
8219,IDCJAC0011,65070,2015,7,4,-3.3,1.0,Y
8220,IDCJAC0011,65070,2015,7,5,-1.6,1.0,Y
8221,IDCJAC0011,65070,2015,7,6,-3.9,1.0,Y
8222,IDCJAC0011,65070,2015,7,7,-2.8,1.0,Y
8223,IDCJAC0011,65070,2015,7,8,1.6,1.0,Y
8224,IDCJAC0011,65070,2015,7,9,6.5,1.0,Y
8225,IDCJAC0011,65070,2015,7,10,6.8,1.0,Y
8226,IDCJAC0011,65070,2015,7,11,5.1,1.0,Y
8227,IDCJAC0011,65070,2015,7,12,4.5,1.0,Y
8228,IDCJAC0011,65070,2015,7,13,5.3,1.0,Y
8229,IDCJAC0011,65070,2015,7,14,6.0,1.0,Y
8230,IDCJAC0011,65070,2015,7,15,3.1,1.0,Y
8231,IDCJAC0011,65070,2015,7,16,3.8,1.0,Y
8232,IDCJAC0011,65070,2015,7,17,2.3,1.0,Y
8233,IDCJAC0011,65070,2015,7,18,-0.1,1.0,Y
8234,IDCJAC0011,65070,2015,7,19,0.0,1.0,Y
8235,IDCJAC0011,65070,2015,7,20,3.4,1.0,Y
8236,IDCJAC0011,65070,2015,7,21,3.7,1.0,Y
8237,IDCJAC0011,65070,2015,7,22,7.8,1.0,Y
8238,IDCJAC0011,65070,2015,7,23,9.6,1.0,Y
8239,IDCJAC0011,65070,2015,7,24,6.5,1.0,Y
8240,IDCJAC0011,65070,2015,7,25,6.1,1.0,Y
8241,IDCJAC0011,65070,2015,7,26,4.5,1.0,Y
8242,IDCJAC0011,65070,2015,7,27,-0.3,1.0,Y
8243,IDCJAC0011,65070,2015,7,28,1.7,1.0,Y
8244,IDCJAC0011,65070,2015,7,29,-1.3,1.0,Y
8245,IDCJAC0011,65070,2015,7,30,-0.5,1.0,Y
8246,IDCJAC0011,65070,2015,7,31,2.2,1.0,Y
8247,IDCJAC0011,65070,2015,8,1,1.7,1.0,Y
8248,IDCJAC0011,65070,2015,8,2,9.0,1.0,Y
8249,IDCJAC0011,65070,2015,8,3,-0.3,1.0,Y
8250,IDCJAC0011,65070,2015,8,4,0.8,1.0,Y
8251,IDCJAC0011,65070,2015,8,5,4.5,1.0,Y
8252,IDCJAC0011,65070,2015,8,6,1.9,1.0,Y
8253,IDCJAC0011,65070,2015,8,7,0.4,1.0,Y
8254,IDCJAC0011,65070,2015,8,8,5.3,1.0,Y
8255,IDCJAC0011,65070,2015,8,9,1.6,1.0,Y
8256,IDCJAC0011,65070,2015,8,10,-1.0,1.0,Y
8257,IDCJAC0011,65070,2015,8,11,1.2,1.0,Y
8258,IDCJAC0011,65070,2015,8,12,0.5,1.0,Y
8259,IDCJAC0011,65070,2015,8,13,3.2,1.0,Y
8260,IDCJAC0011,65070,2015,8,14,5.6,1.0,Y
8261,IDCJAC0011,65070,2015,8,15,6.1,1.0,Y
8262,IDCJAC0011,65070,2015,8,16,4.9,1.0,Y
8263,IDCJAC0011,65070,2015,8,17,0.2,1.0,Y
8264,IDCJAC0011,65070,2015,8,18,0.8,1.0,Y
8265,IDCJAC0011,65070,2015,8,19,-1.1,1.0,Y
8266,IDCJAC0011,65070,2015,8,20,-0.3,1.0,Y
8267,IDCJAC0011,65070,2015,8,21,2.1,1.0,Y
8268,IDCJAC0011,65070,2015,8,22,9.8,1.0,Y
8269,IDCJAC0011,65070,2015,8,23,10.6,1.0,Y
8270,IDCJAC0011,65070,2015,8,24,11.5,1.0,Y
8271,IDCJAC0011,65070,2015,8,25,10.6,1.0,Y
8272,IDCJAC0011,65070,2015,8,26,5.7,1.0,Y
8273,IDCJAC0011,65070,2015,8,27,8.6,1.0,Y
8274,IDCJAC0011,65070,2015,8,28,1.9,1.0,Y
8275,IDCJAC0011,65070,2015,8,29,1.3,1.0,Y
8276,IDCJAC0011,65070,2015,8,30,-0.5,1.0,Y
8277,IDCJAC0011,65070,2015,8,31,-0.1,1.0,Y
8278,IDCJAC0011,65070,2015,9,1,-1.6,1.0,Y
8279,IDCJAC0011,65070,2015,9,2,1.4,1.0,Y
8280,IDCJAC0011,65070,2015,9,3,5.0,1.0,Y
8281,IDCJAC0011,65070,2015,9,4,2.7,1.0,Y
8282,IDCJAC0011,65070,2015,9,5,2.7,1.0,Y
8283,IDCJAC0011,65070,2015,9,6,2.8,1.0,Y
8284,IDCJAC0011,65070,2015,9,7,1.8,1.0,Y
8285,IDCJAC0011,65070,2015,9,8,0.6,1.0,Y
8286,IDCJAC0011,65070,2015,9,9,4.4,1.0,Y
8287,IDCJAC0011,65070,2015,9,10,0.6,1.0,Y
8288,IDCJAC0011,65070,2015,9,11,6.5,1.0,Y
8289,IDCJAC0011,65070,2015,9,12,4.7,1.0,Y
8290,IDCJAC0011,65070,2015,9,13,7.0,1.0,Y
8291,IDCJAC0011,65070,2015,9,14,7.4,1.0,Y
8292,IDCJAC0011,65070,2015,9,15,10.4,1.0,Y
8293,IDCJAC0011,65070,2015,9,16,3.9,1.0,Y
8294,IDCJAC0011,65070,2015,9,17,2.1,1.0,Y
8295,IDCJAC0011,65070,2015,9,18,3.9,1.0,Y
8296,IDCJAC0011,65070,2015,9,19,5.8,1.0,Y
8297,IDCJAC0011,65070,2015,9,20,8.6,1.0,Y
8298,IDCJAC0011,65070,2015,9,21,6.8,1.0,Y
8299,IDCJAC0011,65070,2015,9,22,7.5,1.0,Y
8300,IDCJAC0011,65070,2015,9,23,2.4,1.0,Y
8301,IDCJAC0011,65070,2015,9,24,-0.3,1.0,Y
8302,IDCJAC0011,65070,2015,9,25,3.2,1.0,Y
8303,IDCJAC0011,65070,2015,9,26,4.9,1.0,Y
8304,IDCJAC0011,65070,2015,9,27,3.9,1.0,Y
8305,IDCJAC0011,65070,2015,9,28,3.2,1.0,Y
8306,IDCJAC0011,65070,2015,9,29,3.6,1.0,Y
8307,IDCJAC0011,65070,2015,9,30,6.0,1.0,Y
8308,IDCJAC0011,65070,2015,10,1,8.9,1.0,Y
8309,IDCJAC0011,65070,2015,10,2,4.0,1.0,Y
8310,IDCJAC0011,65070,2015,10,3,8.9,1.0,Y
8311,IDCJAC0011,65070,2015,10,4,9.9,1.0,Y
8312,IDCJAC0011,65070,2015,10,5,8.2,1.0,Y
8313,IDCJAC0011,65070,2015,10,6,11.4,1.0,Y
8314,IDCJAC0011,65070,2015,10,7,11.7,1.0,Y
8315,IDCJAC0011,65070,2015,10,8,13.3,1.0,Y
8316,IDCJAC0011,65070,2015,10,9,12.8,1.0,Y
8317,IDCJAC0011,65070,2015,10,10,14.3,1.0,Y
8318,IDCJAC0011,65070,2015,10,11,15.5,1.0,Y
8319,IDCJAC0011,65070,2015,10,12,11.6,1.0,Y
8320,IDCJAC0011,65070,2015,10,13,12.8,1.0,Y
8321,IDCJAC0011,65070,2015,10,14,15.8,1.0,Y
8322,IDCJAC0011,65070,2015,10,15,14.6,1.0,Y
8323,IDCJAC0011,65070,2015,10,16,12.5,1.0,Y
8324,IDCJAC0011,65070,2015,10,17,10.9,1.0,Y
8325,IDCJAC0011,65070,2015,10,18,21.6,1.0,Y
8326,IDCJAC0011,65070,2015,10,19,17.6,1.0,Y
8327,IDCJAC0011,65070,2015,10,20,13.6,1.0,Y
8328,IDCJAC0011,65070,2015,10,21,19.2,1.0,Y
8329,IDCJAC0011,65070,2015,10,22,15.3,1.0,Y
8330,IDCJAC0011,65070,2015,10,23,12.2,1.0,Y
8331,IDCJAC0011,65070,2015,10,24,12.7,1.0,Y
8332,IDCJAC0011,65070,2015,10,25,13.2,1.0,Y
8333,IDCJAC0011,65070,2015,10,26,14.1,1.0,Y
8334,IDCJAC0011,65070,2015,10,27,12.9,1.0,Y
8335,IDCJAC0011,65070,2015,10,28,11.7,1.0,Y
8336,IDCJAC0011,65070,2015,10,29,12.0,1.0,Y
8337,IDCJAC0011,65070,2015,10,30,13.2,1.0,Y
8338,IDCJAC0011,65070,2015,10,31,15.6,1.0,Y
8339,IDCJAC0011,65070,2015,11,1,15.2,1.0,Y
8340,IDCJAC0011,65070,2015,11,2,17.0,1.0,Y
8341,IDCJAC0011,65070,2015,11,3,17.7,1.0,Y
8342,IDCJAC0011,65070,2015,11,4,18.1,1.0,Y
8343,IDCJAC0011,65070,2015,11,5,16.1,1.0,Y
8344,IDCJAC0011,65070,2015,11,6,16.4,1.0,Y
8345,IDCJAC0011,65070,2015,11,7,14.6,1.0,Y
8346,IDCJAC0011,65070,2015,11,8,11.6,1.0,Y
8347,IDCJAC0011,65070,2015,11,9,12.5,1.0,Y
8348,IDCJAC0011,65070,2015,11,10,12.6,1.0,Y
8349,IDCJAC0011,65070,2015,11,11,17.5,1.0,Y
8350,IDCJAC0011,65070,2015,11,12,17.3,1.0,Y
8351,IDCJAC0011,65070,2015,11,13,15.1,1.0,Y
8352,IDCJAC0011,65070,2015,11,14,15.6,1.0,Y
8353,IDCJAC0011,65070,2015,11,15,12.7,1.0,Y
8354,IDCJAC0011,65070,2015,11,16,10.9,1.0,Y
8355,IDCJAC0011,65070,2015,11,17,12.2,1.0,Y
8356,IDCJAC0011,65070,2015,11,18,12.2,1.0,Y
8357,IDCJAC0011,65070,2015,11,19,14.7,1.0,Y
8358,IDCJAC0011,65070,2015,11,20,15.0,1.0,Y
8359,IDCJAC0011,65070,2015,11,21,16.5,1.0,Y
8360,IDCJAC0011,65070,2015,11,22,14.3,1.0,Y
8361,IDCJAC0011,65070,2015,11,23,9.7,1.0,Y
8362,IDCJAC0011,65070,2015,11,24,9.8,1.0,Y
8363,IDCJAC0011,65070,2015,11,25,8.9,1.0,Y
8364,IDCJAC0011,65070,2015,11,26,18.9,1.0,Y
8365,IDCJAC0011,65070,2015,11,27,10.9,1.0,Y
8366,IDCJAC0011,65070,2015,11,28,11.8,1.0,Y
8367,IDCJAC0011,65070,2015,11,29,14.7,1.0,Y
8368,IDCJAC0011,65070,2015,11,30,11.9,1.0,Y
8369,IDCJAC0011,65070,2015,12,1,15.4,1.0,Y
8370,IDCJAC0011,65070,2015,12,2,16.1,1.0,Y
8371,IDCJAC0011,65070,2015,12,3,11.7,1.0,Y
8372,IDCJAC0011,65070,2015,12,4,12.8,1.0,Y
8373,IDCJAC0011,65070,2015,12,5,14.8,1.0,Y
8374,IDCJAC0011,65070,2015,12,6,14.9,1.0,Y
8375,IDCJAC0011,65070,2015,12,7,19.4,1.0,Y
8376,IDCJAC0011,65070,2015,12,8,20.2,1.0,Y
8377,IDCJAC0011,65070,2015,12,9,19.4,1.0,Y
8378,IDCJAC0011,65070,2015,12,10,19.5,1.0,Y
8379,IDCJAC0011,65070,2015,12,11,15.9,1.0,Y
8380,IDCJAC0011,65070,2015,12,12,14.2,1.0,Y
8381,IDCJAC0011,65070,2015,12,13,11.9,1.0,Y
8382,IDCJAC0011,65070,2015,12,14,12.0,1.0,Y
8383,IDCJAC0011,65070,2015,12,15,16.9,1.0,Y
8384,IDCJAC0011,65070,2015,12,16,19.9,1.0,Y
8385,IDCJAC0011,65070,2015,12,17,14.9,1.0,Y
8386,IDCJAC0011,65070,2015,12,18,18.1,1.0,Y
8387,IDCJAC0011,65070,2015,12,19,16.9,1.0,Y
8388,IDCJAC0011,65070,2015,12,20,19.3,1.0,Y
8389,IDCJAC0011,65070,2015,12,21,20.1,1.0,Y
8390,IDCJAC0011,65070,2015,12,22,18.0,1.0,Y
8391,IDCJAC0011,65070,2015,12,23,16.9,1.0,Y
8392,IDCJAC0011,65070,2015,12,24,15.2,1.0,Y
8393,IDCJAC0011,65070,2015,12,25,16.7,1.0,Y
8394,IDCJAC0011,65070,2015,12,26,17.1,1.0,Y
8395,IDCJAC0011,65070,2015,12,27,12.4,1.0,Y
8396,IDCJAC0011,65070,2015,12,28,11.4,1.0,Y
8397,IDCJAC0011,65070,2015,12,29,12.4,1.0,Y
8398,IDCJAC0011,65070,2015,12,30,13.6,1.0,Y
8399,IDCJAC0011,65070,2015,12,31,15.7,1.0,Y
8400,IDCJAC0011,65070,2016,1,1,17.2,1.0,Y
8401,IDCJAC0011,65070,2016,1,2,20.4,1.0,Y
8402,IDCJAC0011,65070,2016,1,3,18.9,1.0,Y
8403,IDCJAC0011,65070,2016,1,4,16.1,1.0,Y
8404,IDCJAC0011,65070,2016,1,5,17.3,1.0,Y
8405,IDCJAC0011,65070,2016,1,6,14.5,1.0,Y
8406,IDCJAC0011,65070,2016,1,7,13.1,1.0,Y
8407,IDCJAC0011,65070,2016,1,8,,,
8408,IDCJAC0011,65070,2016,1,9,18.1,1.0,N
8409,IDCJAC0011,65070,2016,1,10,19.1,1.0,Y
8410,IDCJAC0011,65070,2016,1,11,19.4,1.0,Y
8411,IDCJAC0011,65070,2016,1,12,23.2,1.0,Y
8412,IDCJAC0011,65070,2016,1,13,22.0,1.0,Y
8413,IDCJAC0011,65070,2016,1,14,24.8,1.0,Y
8414,IDCJAC0011,65070,2016,1,15,13.9,1.0,Y
8415,IDCJAC0011,65070,2016,1,16,12.2,1.0,Y
8416,IDCJAC0011,65070,2016,1,17,14.2,1.0,Y
8417,IDCJAC0011,65070,2016,1,18,14.8,1.0,Y
8418,IDCJAC0011,65070,2016,1,19,14.8,1.0,Y
8419,IDCJAC0011,65070,2016,1,20,17.5,1.0,Y
8420,IDCJAC0011,65070,2016,1,21,21.1,1.0,Y
8421,IDCJAC0011,65070,2016,1,22,22.1,1.0,Y
8422,IDCJAC0011,65070,2016,1,23,20.6,1.0,Y
8423,IDCJAC0011,65070,2016,1,24,19.1,1.0,Y
8424,IDCJAC0011,65070,2016,1,25,19.8,1.0,Y
8425,IDCJAC0011,65070,2016,1,26,19.2,1.0,Y
8426,IDCJAC0011,65070,2016,1,27,17.3,1.0,Y
8427,IDCJAC0011,65070,2016,1,28,17.1,1.0,Y
8428,IDCJAC0011,65070,2016,1,29,19.9,1.0,Y
8429,IDCJAC0011,65070,2016,1,30,15.8,1.0,Y
8430,IDCJAC0011,65070,2016,1,31,12.4,1.0,Y
8431,IDCJAC0011,65070,2016,2,1,13.3,1.0,Y
8432,IDCJAC0011,65070,2016,2,2,11.4,1.0,Y
8433,IDCJAC0011,65070,2016,2,3,18.7,1.0,Y
8434,IDCJAC0011,65070,2016,2,4,20.3,1.0,Y
8435,IDCJAC0011,65070,2016,2,5,14.0,1.0,Y
8436,IDCJAC0011,65070,2016,2,6,15.5,1.0,Y
8437,IDCJAC0011,65070,2016,2,7,15.9,1.0,Y
8438,IDCJAC0011,65070,2016,2,8,15.7,1.0,Y
8439,IDCJAC0011,65070,2016,2,9,17.2,1.0,Y
8440,IDCJAC0011,65070,2016,2,10,17.2,1.0,Y
8441,IDCJAC0011,65070,2016,2,11,17.4,1.0,Y
8442,IDCJAC0011,65070,2016,2,12,17.3,1.0,Y
8443,IDCJAC0011,65070,2016,2,13,19.6,1.0,Y
8444,IDCJAC0011,65070,2016,2,14,16.9,1.0,Y
8445,IDCJAC0011,65070,2016,2,15,20.2,1.0,Y
8446,IDCJAC0011,65070,2016,2,16,14.1,1.0,Y
8447,IDCJAC0011,65070,2016,2,17,9.7,1.0,Y
8448,IDCJAC0011,65070,2016,2,18,11.1,1.0,Y
8449,IDCJAC0011,65070,2016,2,19,16.4,1.0,Y
8450,IDCJAC0011,65070,2016,2,20,15.8,1.0,Y
8451,IDCJAC0011,65070,2016,2,21,20.0,1.0,Y
8452,IDCJAC0011,65070,2016,2,22,19.7,1.0,Y
8453,IDCJAC0011,65070,2016,2,23,19.2,1.0,Y
8454,IDCJAC0011,65070,2016,2,24,17.8,1.0,Y
8455,IDCJAC0011,65070,2016,2,25,18.1,1.0,Y
8456,IDCJAC0011,65070,2016,2,26,21.0,1.0,Y
8457,IDCJAC0011,65070,2016,2,27,18.8,1.0,Y
8458,IDCJAC0011,65070,2016,2,28,18.1,1.0,Y
8459,IDCJAC0011,65070,2016,2,29,17.3,1.0,Y
8460,IDCJAC0011,65070,2016,3,1,18.4,1.0,Y
8461,IDCJAC0011,65070,2016,3,2,18.3,1.0,Y
8462,IDCJAC0011,65070,2016,3,3,18.9,1.0,Y
8463,IDCJAC0011,65070,2016,3,4,22.5,1.0,Y
8464,IDCJAC0011,65070,2016,3,5,18.6,1.0,Y
8465,IDCJAC0011,65070,2016,3,6,19.5,1.0,Y
8466,IDCJAC0011,65070,2016,3,7,19.7,1.0,Y
8467,IDCJAC0011,65070,2016,3,8,21.7,1.0,Y
8468,IDCJAC0011,65070,2016,3,9,20.4,1.0,Y
8469,IDCJAC0011,65070,2016,3,10,20.5,1.0,Y
8470,IDCJAC0011,65070,2016,3,11,22.1,1.0,Y
8471,IDCJAC0011,65070,2016,3,12,21.0,1.0,Y
8472,IDCJAC0011,65070,2016,3,13,21.4,1.0,Y
8473,IDCJAC0011,65070,2016,3,14,21.0,1.0,Y
8474,IDCJAC0011,65070,2016,3,15,18.4,1.0,Y
8475,IDCJAC0011,65070,2016,3,16,20.3,1.0,Y
8476,IDCJAC0011,65070,2016,3,17,19.3,1.0,Y
8477,IDCJAC0011,65070,2016,3,18,18.2,1.0,Y
8478,IDCJAC0011,65070,2016,3,19,9.4,1.0,Y
8479,IDCJAC0011,65070,2016,3,20,10.8,1.0,Y
8480,IDCJAC0011,65070,2016,3,21,13.2,1.0,Y
8481,IDCJAC0011,65070,2016,3,22,11.4,1.0,Y
8482,IDCJAC0011,65070,2016,3,23,11.2,1.0,Y
8483,IDCJAC0011,65070,2016,3,24,10.4,1.0,Y
8484,IDCJAC0011,65070,2016,3,25,14.8,1.0,Y
8485,IDCJAC0011,65070,2016,3,26,12.0,1.0,Y
8486,IDCJAC0011,65070,2016,3,27,9.3,1.0,Y
8487,IDCJAC0011,65070,2016,3,28,13.1,1.0,Y
8488,IDCJAC0011,65070,2016,3,29,12.5,1.0,Y
8489,IDCJAC0011,65070,2016,3,30,15.6,1.0,Y
8490,IDCJAC0011,65070,2016,3,31,7.2,1.0,Y
8491,IDCJAC0011,65070,2016,4,1,7.3,1.0,Y
8492,IDCJAC0011,65070,2016,4,2,9.6,1.0,Y
8493,IDCJAC0011,65070,2016,4,3,10.4,1.0,Y
8494,IDCJAC0011,65070,2016,4,4,17.5,1.0,Y
8495,IDCJAC0011,65070,2016,4,5,17.1,1.0,Y
8496,IDCJAC0011,65070,2016,4,6,19.0,1.0,Y
8497,IDCJAC0011,65070,2016,4,7,15.1,1.0,Y
8498,IDCJAC0011,65070,2016,4,8,14.6,1.0,Y
8499,IDCJAC0011,65070,2016,4,9,10.9,1.0,Y
8500,IDCJAC0011,65070,2016,4,10,10.7,1.0,Y
8501,IDCJAC0011,65070,2016,4,11,8.4,1.0,Y
8502,IDCJAC0011,65070,2016,4,12,10.0,1.0,Y
8503,IDCJAC0011,65070,2016,4,13,14.7,1.0,Y
8504,IDCJAC0011,65070,2016,4,14,15.5,1.0,Y
8505,IDCJAC0011,65070,2016,4,15,13.7,1.0,Y
8506,IDCJAC0011,65070,2016,4,16,12.1,1.0,Y
8507,IDCJAC0011,65070,2016,4,17,11.8,1.0,Y
8508,IDCJAC0011,65070,2016,4,18,13.6,1.0,Y
8509,IDCJAC0011,65070,2016,4,19,11.9,1.0,Y
8510,IDCJAC0011,65070,2016,4,20,11.8,1.0,Y
8511,IDCJAC0011,65070,2016,4,21,12.8,1.0,Y
8512,IDCJAC0011,65070,2016,4,22,11.5,1.0,Y
8513,IDCJAC0011,65070,2016,4,23,11.9,1.0,Y
8514,IDCJAC0011,65070,2016,4,24,9.4,1.0,Y
8515,IDCJAC0011,65070,2016,4,25,9.5,1.0,Y
8516,IDCJAC0011,65070,2016,4,26,12.7,1.0,Y
8517,IDCJAC0011,65070,2016,4,27,12.8,1.0,Y
8518,IDCJAC0011,65070,2016,4,28,12.6,1.0,Y
