,roduct code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
6528,IDCJAC0010,91237,1997,11,15,18.8,1.0,Y
6529,IDCJAC0010,91237,1997,11,16,16.4,1.0,Y
6530,IDCJAC0010,91237,1997,11,17,18.8,1.0,Y
6531,IDCJAC0010,91237,1997,11,18,19.4,1.0,Y
6532,IDCJAC0010,91237,1997,11,19,20.8,1.0,Y
6533,IDCJAC0010,91237,1997,11,20,21.2,1.0,Y
6534,IDCJAC0010,91237,1997,11,21,22.8,1.0,Y
6535,IDCJAC0010,91237,1997,11,22,25.7,1.0,Y
6536,IDCJAC0010,91237,1997,11,23,27.7,1.0,Y
6537,IDCJAC0010,91237,1997,11,24,22.2,1.0,Y
6538,IDCJAC0010,91237,1997,11,25,26.3,1.0,Y
6539,IDCJAC0010,91237,1997,11,26,28.4,1.0,Y
6540,IDCJAC0010,91237,1997,11,27,20.3,1.0,Y
6541,IDCJAC0010,91237,1997,11,28,21.0,1.0,Y
6542,IDCJAC0010,91237,1997,11,29,16.8,1.0,Y
6543,IDCJAC0010,91237,1997,11,30,19.4,1.0,Y
6544,IDCJAC0010,91237,1997,12,1,19.4,1.0,Y
6545,IDCJAC0010,91237,1997,12,2,20.4,1.0,Y
6546,IDCJAC0010,91237,1997,12,3,19.8,1.0,Y
6547,IDCJAC0010,91237,1997,12,4,21.6,1.0,Y
6548,IDCJAC0010,91237,1997,12,5,21.4,1.0,Y
6549,IDCJAC0010,91237,1997,12,6,23.0,1.0,Y
6550,IDCJAC0010,91237,1997,12,7,23.3,1.0,Y
6551,IDCJAC0010,91237,1997,12,8,24.2,1.0,Y
6552,IDCJAC0010,91237,1997,12,9,23.6,1.0,Y
6553,IDCJAC0010,91237,1997,12,10,21.8,1.0,Y
6554,IDCJAC0010,91237,1997,12,11,24.8,1.0,Y
6555,IDCJAC0010,91237,1997,12,12,27.4,1.0,Y
6556,IDCJAC0010,91237,1997,12,13,25.7,1.0,Y
6557,IDCJAC0010,91237,1997,12,14,19.1,1.0,Y
6558,IDCJAC0010,91237,1997,12,15,19.7,1.0,Y
6559,IDCJAC0010,91237,1997,12,16,19.8,1.0,Y
6560,IDCJAC0010,91237,1997,12,17,21.9,1.0,Y
6561,IDCJAC0010,91237,1997,12,18,23.4,1.0,Y
6562,IDCJAC0010,91237,1997,12,19,24.1,1.0,Y
6563,IDCJAC0010,91237,1997,12,20,21.5,1.0,Y
6564,IDCJAC0010,91237,1997,12,21,22.0,1.0,Y
6565,IDCJAC0010,91237,1997,12,22,19.8,1.0,Y
6566,IDCJAC0010,91237,1997,12,23,20.0,1.0,Y
6567,IDCJAC0010,91237,1997,12,24,25.5,1.0,Y
6568,IDCJAC0010,91237,1997,12,25,23.8,1.0,Y
6569,IDCJAC0010,91237,1997,12,26,21.9,1.0,Y
6570,IDCJAC0010,91237,1997,12,27,21.2,1.0,Y
6571,IDCJAC0010,91237,1997,12,28,23.5,1.0,Y
6572,IDCJAC0010,91237,1997,12,29,25.6,1.0,Y
6573,IDCJAC0010,91237,1997,12,30,25.6,1.0,Y
6574,IDCJAC0010,91237,1997,12,31,27.8,1.0,Y
6575,IDCJAC0010,91237,1998,1,1,27.0,1.0,Y
6576,IDCJAC0010,91237,1998,1,2,27.3,1.0,Y
6577,IDCJAC0010,91237,1998,1,3,24.4,1.0,Y
6578,IDCJAC0010,91237,1998,1,4,23.8,1.0,Y
6579,IDCJAC0010,91237,1998,1,5,24.8,1.0,Y
6580,IDCJAC0010,91237,1998,1,6,25.6,1.0,Y
6581,IDCJAC0010,91237,1998,1,7,26.6,1.0,Y
6582,IDCJAC0010,91237,1998,1,8,27.4,1.0,Y
6583,IDCJAC0010,91237,1998,1,9,26.4,1.0,Y
6584,IDCJAC0010,91237,1998,1,10,31.5,1.0,Y
6585,IDCJAC0010,91237,1998,1,11,29.8,1.0,Y
6586,IDCJAC0010,91237,1998,1,12,30.2,1.0,Y
6587,IDCJAC0010,91237,1998,1,13,30.4,1.0,Y
6588,IDCJAC0010,91237,1998,1,14,25.4,1.0,Y
6589,IDCJAC0010,91237,1998,1,15,25.4,1.0,Y
6590,IDCJAC0010,91237,1998,1,16,24.6,1.0,Y
6591,IDCJAC0010,91237,1998,1,17,31.3,1.0,Y
6592,IDCJAC0010,91237,1998,1,18,30.7,1.0,Y
6593,IDCJAC0010,91237,1998,1,19,22.4,1.0,Y
6594,IDCJAC0010,91237,1998,1,20,25.2,1.0,Y
6595,IDCJAC0010,91237,1998,1,21,25.8,1.0,Y
6596,IDCJAC0010,91237,1998,1,22,27.8,1.0,Y
6597,IDCJAC0010,91237,1998,1,23,24.0,1.0,Y
6598,IDCJAC0010,91237,1998,1,24,23.7,1.0,Y
6599,IDCJAC0010,91237,1998,1,25,21.6,1.0,Y
6600,IDCJAC0010,91237,1998,1,26,22.9,1.0,Y
6601,IDCJAC0010,91237,1998,1,27,27.4,1.0,Y
6602,IDCJAC0010,91237,1998,1,28,17.9,1.0,Y
6603,IDCJAC0010,91237,1998,1,29,19.3,1.0,Y
6604,IDCJAC0010,91237,1998,1,30,22.4,1.0,Y
6605,IDCJAC0010,91237,1998,1,31,21.2,1.0,Y
6606,IDCJAC0010,91237,1998,2,1,26.2,1.0,Y
6607,IDCJAC0010,91237,1998,2,2,29.2,1.0,Y
6608,IDCJAC0010,91237,1998,2,3,23.6,1.0,Y
6609,IDCJAC0010,91237,1998,2,4,23.4,1.0,Y
6610,IDCJAC0010,91237,1998,2,5,28.4,1.0,Y
6611,IDCJAC0010,91237,1998,2,6,27.4,1.0,Y
6612,IDCJAC0010,91237,1998,2,7,28.2,1.0,Y
6613,IDCJAC0010,91237,1998,2,8,21.0,1.0,Y
6614,IDCJAC0010,91237,1998,2,9,26.6,1.0,Y
6615,IDCJAC0010,91237,1998,2,10,22.7,1.0,Y
6616,IDCJAC0010,91237,1998,2,11,25.5,1.0,Y
6617,IDCJAC0010,91237,1998,2,12,22.0,1.0,Y
6618,IDCJAC0010,91237,1998,2,13,21.0,1.0,Y
6619,IDCJAC0010,91237,1998,2,14,23.8,1.0,Y
6620,IDCJAC0010,91237,1998,2,15,21.5,1.0,Y
6621,IDCJAC0010,91237,1998,2,16,19.1,1.0,Y
6622,IDCJAC0010,91237,1998,2,17,20.4,1.0,Y
6623,IDCJAC0010,91237,1998,2,18,22.6,1.0,Y
6624,IDCJAC0010,91237,1998,2,19,20.9,1.0,Y
6625,IDCJAC0010,91237,1998,2,20,19.6,1.0,Y
6626,IDCJAC0010,91237,1998,2,21,19.8,1.0,Y
6627,IDCJAC0010,91237,1998,2,22,18.6,1.0,Y
6628,IDCJAC0010,91237,1998,2,23,21.7,1.0,Y
6629,IDCJAC0010,91237,1998,2,24,24.0,1.0,Y
6630,IDCJAC0010,91237,1998,2,25,28.2,1.0,Y
6631,IDCJAC0010,91237,1998,2,26,31.0,1.0,Y
6632,IDCJAC0010,91237,1998,2,27,19.2,1.0,Y
6633,IDCJAC0010,91237,1998,2,28,22.5,1.0,Y
6634,IDCJAC0010,91237,1998,3,1,25.5,1.0,Y
6635,IDCJAC0010,91237,1998,3,2,25.3,1.0,Y
6636,IDCJAC0010,91237,1998,3,3,27.7,1.0,Y
6637,IDCJAC0010,91237,1998,3,4,23.2,1.0,Y
6638,IDCJAC0010,91237,1998,3,5,18.1,1.0,Y
6639,IDCJAC0010,91237,1998,3,6,21.4,1.0,Y
6640,IDCJAC0010,91237,1998,3,7,20.8,1.0,Y
6641,IDCJAC0010,91237,1998,3,8,27.0,1.0,Y
6642,IDCJAC0010,91237,1998,3,9,28.8,1.0,Y
6643,IDCJAC0010,91237,1998,3,10,26.2,1.0,Y
6644,IDCJAC0010,91237,1998,3,11,27.7,1.0,Y
6645,IDCJAC0010,91237,1998,3,12,32.3,1.0,Y
6646,IDCJAC0010,91237,1998,3,13,23.2,1.0,Y
6647,IDCJAC0010,91237,1998,3,14,20.3,1.0,Y
6648,IDCJAC0010,91237,1998,3,15,16.7,1.0,Y
6649,IDCJAC0010,91237,1998,3,16,20.5,1.0,Y
6650,IDCJAC0010,91237,1998,3,17,21.3,1.0,Y
6651,IDCJAC0010,91237,1998,3,18,24.6,1.0,Y
6652,IDCJAC0010,91237,1998,3,19,22.4,1.0,Y
6653,IDCJAC0010,91237,1998,3,20,21.6,1.0,Y
6654,IDCJAC0010,91237,1998,3,21,23.4,1.0,Y
6655,IDCJAC0010,91237,1998,3,22,26.7,1.0,Y
6656,IDCJAC0010,91237,1998,3,23,17.9,1.0,Y
6657,IDCJAC0010,91237,1998,3,24,18.6,1.0,Y
6658,IDCJAC0010,91237,1998,3,25,23.2,1.0,Y
6659,IDCJAC0010,91237,1998,3,26,23.1,1.0,Y
6660,IDCJAC0010,91237,1998,3,27,19.9,1.0,Y
6661,IDCJAC0010,91237,1998,3,28,19.5,1.0,Y
6662,IDCJAC0010,91237,1998,3,29,21.0,1.0,Y
6663,IDCJAC0010,91237,1998,3,30,20.1,1.0,Y
6664,IDCJAC0010,91237,1998,3,31,16.5,1.0,Y
6665,IDCJAC0010,91237,1998,4,1,18.4,1.0,Y
6666,IDCJAC0010,91237,1998,4,2,21.2,1.0,Y
6667,IDCJAC0010,91237,1998,4,3,22.0,1.0,Y
6668,IDCJAC0010,91237,1998,4,4,21.1,1.0,Y
6669,IDCJAC0010,91237,1998,4,5,21.9,1.0,Y
6670,IDCJAC0010,91237,1998,4,6,21.6,1.0,Y
6671,IDCJAC0010,91237,1998,4,7,19.6,1.0,Y
6672,IDCJAC0010,91237,1998,4,8,21.2,1.0,Y
6673,IDCJAC0010,91237,1998,4,9,18.7,1.0,Y
6674,IDCJAC0010,91237,1998,4,10,21.2,1.0,Y
6675,IDCJAC0010,91237,1998,4,11,17.0,1.0,Y
6676,IDCJAC0010,91237,1998,4,12,15.0,1.0,Y
6677,IDCJAC0010,91237,1998,4,13,15.6,1.0,Y
6678,IDCJAC0010,91237,1998,4,14,18.3,1.0,Y
6679,IDCJAC0010,91237,1998,4,15,19.2,1.0,Y
6680,IDCJAC0010,91237,1998,4,16,16.9,1.0,Y
6681,IDCJAC0010,91237,1998,4,17,19.5,1.0,Y
6682,IDCJAC0010,91237,1998,4,18,19.2,1.0,Y
6683,IDCJAC0010,91237,1998,4,19,15.2,1.0,Y
6684,IDCJAC0010,91237,1998,4,20,16.2,1.0,Y
6685,IDCJAC0010,91237,1998,4,21,18.0,1.0,Y
6686,IDCJAC0010,91237,1998,4,22,18.4,1.0,Y
6687,IDCJAC0010,91237,1998,4,23,15.3,1.0,Y
6688,IDCJAC0010,91237,1998,4,24,15.6,1.0,Y
6689,IDCJAC0010,91237,1998,4,25,15.9,1.0,Y
6690,IDCJAC0010,91237,1998,4,26,16.7,1.0,Y
6691,IDCJAC0010,91237,1998,4,27,16.0,1.0,Y
6692,IDCJAC0010,91237,1998,4,28,15.3,1.0,Y
6693,IDCJAC0010,91237,1998,4,29,16.6,1.0,Y
6694,IDCJAC0010,91237,1998,4,30,14.1,1.0,Y
6695,IDCJAC0010,91237,1998,5,1,14.4,1.0,Y
6696,IDCJAC0010,91237,1998,5,2,18.1,1.0,Y
6697,IDCJAC0010,91237,1998,5,3,17.3,1.0,Y
6698,IDCJAC0010,91237,1998,5,4,17.2,1.0,Y
6699,IDCJAC0010,91237,1998,5,5,15.6,1.0,Y
6700,IDCJAC0010,91237,1998,5,6,16.5,1.0,Y
6701,IDCJAC0010,91237,1998,5,7,13.0,1.0,Y
6702,IDCJAC0010,91237,1998,5,8,12.3,1.0,Y
6703,IDCJAC0010,91237,1998,5,9,16.0,1.0,Y
6704,IDCJAC0010,91237,1998,5,10,14.8,1.0,Y
6705,IDCJAC0010,91237,1998,5,11,14.4,1.0,Y
6706,IDCJAC0010,91237,1998,5,12,17.0,1.0,Y
6707,IDCJAC0010,91237,1998,5,13,13.2,1.0,Y
6708,IDCJAC0010,91237,1998,5,14,18.1,1.0,Y
6709,IDCJAC0010,91237,1998,5,15,18.4,1.0,Y
6710,IDCJAC0010,91237,1998,5,16,19.0,1.0,Y
6711,IDCJAC0010,91237,1998,5,17,15.6,1.0,Y
6712,IDCJAC0010,91237,1998,5,18,17.0,1.0,Y
6713,IDCJAC0010,91237,1998,5,19,16.6,1.0,Y
6714,IDCJAC0010,91237,1998,5,20,15.7,1.0,Y
6715,IDCJAC0010,91237,1998,5,21,18.9,1.0,Y
6716,IDCJAC0010,91237,1998,5,22,14.9,1.0,Y
6717,IDCJAC0010,91237,1998,5,23,13.5,1.0,Y
6718,IDCJAC0010,91237,1998,5,24,15.8,1.0,Y
6719,IDCJAC0010,91237,1998,5,25,15.8,1.0,Y
6720,IDCJAC0010,91237,1998,5,26,14.1,1.0,Y
6721,IDCJAC0010,91237,1998,5,27,14.9,1.0,Y
6722,IDCJAC0010,91237,1998,5,28,14.7,1.0,Y
6723,IDCJAC0010,91237,1998,5,29,14.5,1.0,Y
6724,IDCJAC0010,91237,1998,5,30,16.4,1.0,Y
6725,IDCJAC0010,91237,1998,5,31,12.6,1.0,Y
6726,IDCJAC0010,91237,1998,6,1,15.0,1.0,Y
6727,IDCJAC0010,91237,1998,6,2,11.4,1.0,Y
6728,IDCJAC0010,91237,1998,6,3,9.8,1.0,Y
6729,IDCJAC0010,91237,1998,6,4,15.2,1.0,Y
6730,IDCJAC0010,91237,1998,6,5,17.2,1.0,Y
6731,IDCJAC0010,91237,1998,6,6,14.3,1.0,Y
6732,IDCJAC0010,91237,1998,6,7,12.1,1.0,Y
6733,IDCJAC0010,91237,1998,6,8,12.8,1.0,Y
6734,IDCJAC0010,91237,1998,6,9,13.1,1.0,Y
6735,IDCJAC0010,91237,1998,6,10,10.5,1.0,Y
6736,IDCJAC0010,91237,1998,6,11,13.0,1.0,Y
6737,IDCJAC0010,91237,1998,6,12,11.5,1.0,Y
6738,IDCJAC0010,91237,1998,6,13,14.1,1.0,Y
6739,IDCJAC0010,91237,1998,6,14,13.1,1.0,Y
6740,IDCJAC0010,91237,1998,6,15,11.5,1.0,Y
6741,IDCJAC0010,91237,1998,6,16,11.8,1.0,Y
6742,IDCJAC0010,91237,1998,6,17,11.7,1.0,Y
6743,IDCJAC0010,91237,1998,6,18,15.5,1.0,Y
6744,IDCJAC0010,91237,1998,6,19,13.5,1.0,Y
6745,IDCJAC0010,91237,1998,6,20,13.7,1.0,Y
6746,IDCJAC0010,91237,1998,6,21,13.4,1.0,Y
6747,IDCJAC0010,91237,1998,6,22,10.2,1.0,Y
6748,IDCJAC0010,91237,1998,6,23,10.0,1.0,Y
6749,IDCJAC0010,91237,1998,6,24,10.8,1.0,Y
6750,IDCJAC0010,91237,1998,6,25,12.4,1.0,Y
6751,IDCJAC0010,91237,1998,6,26,11.0,1.0,Y
6752,IDCJAC0010,91237,1998,6,27,11.9,1.0,Y
6753,IDCJAC0010,91237,1998,6,28,11.2,1.0,Y
6754,IDCJAC0010,91237,1998,6,29,15.5,1.0,Y
6755,IDCJAC0010,91237,1998,6,30,11.7,1.0,Y
6756,IDCJAC0010,91237,1998,7,1,11.8,1.0,Y
6757,IDCJAC0010,91237,1998,7,2,14.3,1.0,Y
6758,IDCJAC0010,91237,1998,7,3,13.7,1.0,Y
6759,IDCJAC0010,91237,1998,7,4,13.0,1.0,Y
6760,IDCJAC0010,91237,1998,7,5,14.0,1.0,Y
6761,IDCJAC0010,91237,1998,7,6,15.5,1.0,Y
6762,IDCJAC0010,91237,1998,7,7,13.0,1.0,Y
6763,IDCJAC0010,91237,1998,7,8,12.3,1.0,Y
6764,IDCJAC0010,91237,1998,7,9,10.4,1.0,Y
6765,IDCJAC0010,91237,1998,7,10,10.3,1.0,Y
6766,IDCJAC0010,91237,1998,7,11,12.6,1.0,Y
6767,IDCJAC0010,91237,1998,7,12,13.6,1.0,Y
6768,IDCJAC0010,91237,1998,7,13,12.0,1.0,Y
6769,IDCJAC0010,91237,1998,7,14,11.1,1.0,Y
6770,IDCJAC0010,91237,1998,7,15,14.7,1.0,Y
6771,IDCJAC0010,91237,1998,7,16,12.2,1.0,Y
6772,IDCJAC0010,91237,1998,7,17,14.0,1.0,Y
6773,IDCJAC0010,91237,1998,7,18,11.8,1.0,Y
6774,IDCJAC0010,91237,1998,7,19,10.2,1.0,Y
6775,IDCJAC0010,91237,1998,7,20,9.4,1.0,Y
6776,IDCJAC0010,91237,1998,7,21,12.9,1.0,Y
6777,IDCJAC0010,91237,1998,7,22,13.4,1.0,Y
6778,IDCJAC0010,91237,1998,7,23,13.9,1.0,Y
6779,IDCJAC0010,91237,1998,7,24,12.3,1.0,Y
6780,IDCJAC0010,91237,1998,7,25,12.3,1.0,Y
6781,IDCJAC0010,91237,1998,7,26,15.2,1.0,Y
6782,IDCJAC0010,91237,1998,7,27,13.2,1.0,Y
6783,IDCJAC0010,91237,1998,7,28,11.0,1.0,Y
6784,IDCJAC0010,91237,1998,7,29,13.6,1.0,Y
6785,IDCJAC0010,91237,1998,7,30,14.0,1.0,Y
6786,IDCJAC0010,91237,1998,7,31,15.9,1.0,Y
6787,IDCJAC0010,91237,1998,8,1,12.4,1.0,Y
6788,IDCJAC0010,91237,1998,8,2,13.9,1.0,Y
6789,IDCJAC0010,91237,1998,8,3,13.7,1.0,Y
6790,IDCJAC0010,91237,1998,8,4,14.0,1.0,Y
6791,IDCJAC0010,91237,1998,8,5,15.4,1.0,Y
6792,IDCJAC0010,91237,1998,8,6,13.5,1.0,Y
6793,IDCJAC0010,91237,1998,8,7,15.0,1.0,Y
6794,IDCJAC0010,91237,1998,8,8,15.2,1.0,Y
6795,IDCJAC0010,91237,1998,8,9,13.7,1.0,Y
6796,IDCJAC0010,91237,1998,8,10,14.3,1.0,Y
6797,IDCJAC0010,91237,1998,8,11,11.8,1.0,Y
6798,IDCJAC0010,91237,1998,8,12,11.8,1.0,Y
6799,IDCJAC0010,91237,1998,8,13,13.5,1.0,Y
6800,IDCJAC0010,91237,1998,8,14,13.8,1.0,Y
6801,IDCJAC0010,91237,1998,8,15,11.4,1.0,Y
6802,IDCJAC0010,91237,1998,8,16,12.7,1.0,Y
6803,IDCJAC0010,91237,1998,8,17,13.7,1.0,Y
6804,IDCJAC0010,91237,1998,8,18,15.3,1.0,Y
6805,IDCJAC0010,91237,1998,8,19,16.0,1.0,Y
6806,IDCJAC0010,91237,1998,8,20,15.8,1.0,Y
6807,IDCJAC0010,91237,1998,8,21,14.8,1.0,Y
6808,IDCJAC0010,91237,1998,8,22,15.0,1.0,Y
6809,IDCJAC0010,91237,1998,8,23,12.8,1.0,Y
6810,IDCJAC0010,91237,1998,8,24,13.7,1.0,Y
6811,IDCJAC0010,91237,1998,8,25,15.8,1.0,Y
6812,IDCJAC0010,91237,1998,8,26,17.6,1.0,Y
6813,IDCJAC0010,91237,1998,8,27,17.4,1.0,Y
6814,IDCJAC0010,91237,1998,8,28,15.6,1.0,Y
6815,IDCJAC0010,91237,1998,8,29,17.5,1.0,Y
6816,IDCJAC0010,91237,1998,8,30,16.0,1.0,Y
6817,IDCJAC0010,91237,1998,8,31,13.7,1.0,Y
6818,IDCJAC0010,91237,1998,9,1,15.8,1.0,Y
6819,IDCJAC0010,91237,1998,9,2,19.8,1.0,Y
6820,IDCJAC0010,91237,1998,9,3,16.8,1.0,Y
6821,IDCJAC0010,91237,1998,9,4,16.3,1.0,Y
6822,IDCJAC0010,91237,1998,9,5,15.0,1.0,Y
6823,IDCJAC0010,91237,1998,9,6,16.1,1.0,Y
6824,IDCJAC0010,91237,1998,9,7,15.8,1.0,Y
6825,IDCJAC0010,91237,1998,9,8,17.5,1.0,Y
6826,IDCJAC0010,91237,1998,9,9,15.4,1.0,Y
6827,IDCJAC0010,91237,1998,9,10,16.4,1.0,Y
6828,IDCJAC0010,91237,1998,9,11,20.2,1.0,Y
6829,IDCJAC0010,91237,1998,9,12,18.3,1.0,Y
6830,IDCJAC0010,91237,1998,9,13,18.1,1.0,Y
6831,IDCJAC0010,91237,1998,9,14,13.9,1.0,Y
6832,IDCJAC0010,91237,1998,9,15,9.9,1.0,Y
6833,IDCJAC0010,91237,1998,9,16,13.4,1.0,Y
6834,IDCJAC0010,91237,1998,9,17,14.8,1.0,Y
6835,IDCJAC0010,91237,1998,9,18,17.6,1.0,Y
6836,IDCJAC0010,91237,1998,9,19,15.2,1.0,Y
6837,IDCJAC0010,91237,1998,9,20,16.6,1.0,Y
6838,IDCJAC0010,91237,1998,9,21,17.4,1.0,Y
6839,IDCJAC0010,91237,1998,9,22,18.8,1.0,Y
6840,IDCJAC0010,91237,1998,9,23,17.0,1.0,Y
6841,IDCJAC0010,91237,1998,9,24,15.2,1.0,Y
6842,IDCJAC0010,91237,1998,9,25,14.1,1.0,Y
6843,IDCJAC0010,91237,1998,9,26,16.3,1.0,Y
6844,IDCJAC0010,91237,1998,9,27,18.6,1.0,Y
6845,IDCJAC0010,91237,1998,9,28,18.9,1.0,Y
6846,IDCJAC0010,91237,1998,9,29,17.0,1.0,Y
6847,IDCJAC0010,91237,1998,9,30,18.2,1.0,Y
6848,IDCJAC0010,91237,1998,10,1,14.7,1.0,Y
6849,IDCJAC0010,91237,1998,10,2,18.7,1.0,Y
6850,IDCJAC0010,91237,1998,10,3,15.8,1.0,Y
6851,IDCJAC0010,91237,1998,10,4,17.6,1.0,Y
6852,IDCJAC0010,91237,1998,10,5,15.4,1.0,Y
6853,IDCJAC0010,91237,1998,10,6,14.6,1.0,Y
6854,IDCJAC0010,91237,1998,10,7,13.9,1.0,Y
6855,IDCJAC0010,91237,1998,10,8,16.5,1.0,Y
6856,IDCJAC0010,91237,1998,10,9,17.2,1.0,Y
6857,IDCJAC0010,91237,1998,10,10,15.5,1.0,Y
6858,IDCJAC0010,91237,1998,10,11,15.8,1.0,Y
6859,IDCJAC0010,91237,1998,10,12,16.6,1.0,Y
6860,IDCJAC0010,91237,1998,10,13,18.2,1.0,Y
6861,IDCJAC0010,91237,1998,10,14,16.6,1.0,Y
6862,IDCJAC0010,91237,1998,10,15,19.5,1.0,Y
6863,IDCJAC0010,91237,1998,10,16,17.6,1.0,Y
6864,IDCJAC0010,91237,1998,10,17,21.1,1.0,Y
6865,IDCJAC0010,91237,1998,10,18,17.3,1.0,Y
6866,IDCJAC0010,91237,1998,10,19,13.7,1.0,Y
6867,IDCJAC0010,91237,1998,10,20,18.5,1.0,Y
6868,IDCJAC0010,91237,1998,10,21,16.8,1.0,Y
6869,IDCJAC0010,91237,1998,10,22,15.9,1.0,Y
6870,IDCJAC0010,91237,1998,10,23,,,
6871,IDCJAC0010,91237,1998,10,24,,,
6872,IDCJAC0010,91237,1998,10,25,,,
6873,IDCJAC0010,91237,1998,10,26,16.3,1.0,N
6874,IDCJAC0010,91237,1998,10,27,16.8,1.0,Y
6875,IDCJAC0010,91237,1998,10,28,17.4,1.0,Y
6876,IDCJAC0010,91237,1998,10,29,18.2,1.0,Y
6877,IDCJAC0010,91237,1998,10,30,19.4,1.0,Y
6878,IDCJAC0010,91237,1998,10,31,17.1,1.0,Y
6879,IDCJAC0010,91237,1998,11,1,17.3,1.0,Y
6880,IDCJAC0010,91237,1998,11,2,19.0,1.0,Y
6881,IDCJAC0010,91237,1998,11,3,21.2,1.0,Y
6882,IDCJAC0010,91237,1998,11,4,23.5,1.0,Y
6883,IDCJAC0010,91237,1998,11,5,20.1,1.0,Y
6884,IDCJAC0010,91237,1998,11,6,20.4,1.0,Y
6885,IDCJAC0010,91237,1998,11,7,22.9,1.0,Y
6886,IDCJAC0010,91237,1998,11,8,20.3,1.0,Y
6887,IDCJAC0010,91237,1998,11,9,20.1,1.0,Y
6888,IDCJAC0010,91237,1998,11,10,24.5,1.0,Y
6889,IDCJAC0010,91237,1998,11,11,21.1,1.0,Y
6890,IDCJAC0010,91237,1998,11,12,16.7,1.0,Y
6891,IDCJAC0010,91237,1998,11,13,18.6,1.0,Y
6892,IDCJAC0010,91237,1998,11,14,21.7,1.0,Y
6893,IDCJAC0010,91237,1998,11,15,19.1,1.0,Y
6894,IDCJAC0010,91237,1998,11,16,18.2,1.0,Y
6895,IDCJAC0010,91237,1998,11,17,18.3,1.0,Y
6896,IDCJAC0010,91237,1998,11,18,19.0,1.0,Y
6897,IDCJAC0010,91237,1998,11,19,20.5,1.0,Y
6898,IDCJAC0010,91237,1998,11,20,19.8,1.0,Y
6899,IDCJAC0010,91237,1998,11,21,16.7,1.0,Y
6900,IDCJAC0010,91237,1998,11,22,20.8,1.0,Y
6901,IDCJAC0010,91237,1998,11,23,20.3,1.0,Y
6902,IDCJAC0010,91237,1998,11,24,21.4,1.0,Y
6903,IDCJAC0010,91237,1998,11,25,21.4,1.0,Y
6904,IDCJAC0010,91237,1998,11,26,20.7,1.0,Y
6905,IDCJAC0010,91237,1998,11,27,17.4,1.0,Y
6906,IDCJAC0010,91237,1998,11,28,18.2,1.0,Y
6907,IDCJAC0010,91237,1998,11,29,18.4,1.0,Y
6908,IDCJAC0010,91237,1998,11,30,20.8,1.0,Y
6909,IDCJAC0010,91237,1998,12,1,21.6,1.0,Y
6910,IDCJAC0010,91237,1998,12,2,22.4,1.0,Y
6911,IDCJAC0010,91237,1998,12,3,21.2,1.0,Y
6912,IDCJAC0010,91237,1998,12,4,19.5,1.0,Y
6913,IDCJAC0010,91237,1998,12,5,21.2,1.0,Y
6914,IDCJAC0010,91237,1998,12,6,22.7,1.0,Y
6915,IDCJAC0010,91237,1998,12,7,22.5,1.0,Y
6916,IDCJAC0010,91237,1998,12,8,21.2,1.0,Y
6917,IDCJAC0010,91237,1998,12,9,24.0,1.0,Y
6918,IDCJAC0010,91237,1998,12,10,23.2,1.0,Y
6919,IDCJAC0010,91237,1998,12,11,31.0,1.0,Y
6920,IDCJAC0010,91237,1998,12,12,33.2,1.0,Y
6921,IDCJAC0010,91237,1998,12,13,22.4,1.0,Y
6922,IDCJAC0010,91237,1998,12,14,22.6,1.0,Y
6923,IDCJAC0010,91237,1998,12,15,22.8,1.0,Y
6924,IDCJAC0010,91237,1998,12,16,22.5,1.0,Y
6925,IDCJAC0010,91237,1998,12,17,21.4,1.0,Y
6926,IDCJAC0010,91237,1998,12,18,25.3,1.0,Y
6927,IDCJAC0010,91237,1998,12,19,23.5,1.0,Y
6928,IDCJAC0010,91237,1998,12,20,19.1,1.0,Y
6929,IDCJAC0010,91237,1998,12,21,17.2,1.0,Y
6930,IDCJAC0010,91237,1998,12,22,22.2,1.0,Y
6931,IDCJAC0010,91237,1998,12,23,25.0,1.0,Y
6932,IDCJAC0010,91237,1998,12,24,30.0,1.0,Y
6933,IDCJAC0010,91237,1998,12,25,30.6,1.0,Y
6934,IDCJAC0010,91237,1998,12,26,26.1,1.0,Y
6935,IDCJAC0010,91237,1998,12,27,23.9,1.0,Y
6936,IDCJAC0010,91237,1998,12,28,25.7,1.0,Y
6937,IDCJAC0010,91237,1998,12,29,21.7,1.0,Y
6938,IDCJAC0010,91237,1998,12,30,22.4,1.0,Y
6939,IDCJAC0010,91237,1998,12,31,26.2,1.0,Y
6940,IDCJAC0010,91237,1999,1,1,27.2,1.0,Y
6941,IDCJAC0010,91237,1999,1,2,27.3,1.0,Y
6942,IDCJAC0010,91237,1999,1,3,29.0,1.0,Y
6943,IDCJAC0010,91237,1999,1,4,26.6,1.0,Y
6944,IDCJAC0010,91237,1999,1,5,27.6,1.0,Y
6945,IDCJAC0010,91237,1999,1,6,26.3,1.0,Y
6946,IDCJAC0010,91237,1999,1,7,22.6,1.0,Y
6947,IDCJAC0010,91237,1999,1,8,24.0,1.0,Y
6948,IDCJAC0010,91237,1999,1,9,25.7,1.0,Y
6949,IDCJAC0010,91237,1999,1,10,25.4,1.0,Y
6950,IDCJAC0010,91237,1999,1,11,24.5,1.0,Y
