,Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
41649,IDCJAC0011,94029,1996,1,13,12.8,1.0,Y
41650,IDCJAC0011,94029,1996,1,14,16.7,1.0,Y
41651,IDCJAC0011,94029,1996,1,15,19.3,1.0,Y
41652,IDCJAC0011,94029,1996,1,16,13.2,1.0,Y
41653,IDCJAC0011,94029,1996,1,17,10.2,1.0,Y
41654,IDCJAC0011,94029,1996,1,18,11.5,1.0,Y
41655,IDCJAC0011,94029,1996,1,19,13.1,1.0,Y
41656,IDCJAC0011,94029,1996,1,20,18.2,1.0,Y
41657,IDCJAC0011,94029,1996,1,21,10.0,1.0,Y
41658,IDCJAC0011,94029,1996,1,22,10.4,1.0,Y
41659,IDCJAC0011,94029,1996,1,23,8.9,1.0,Y
41660,IDCJAC0011,94029,1996,1,24,14.3,1.0,Y
41661,IDCJAC0011,94029,1996,1,25,14.0,1.0,Y
41662,IDCJAC0011,94029,1996,1,26,10.7,1.0,Y
41663,IDCJAC0011,94029,1996,1,27,11.5,1.0,Y
41664,IDCJAC0011,94029,1996,1,28,14.5,1.0,Y
41665,IDCJAC0011,94029,1996,1,29,11.5,1.0,Y
41666,IDCJAC0011,94029,1996,1,30,12.0,1.0,Y
41667,IDCJAC0011,94029,1996,1,31,14.7,1.0,Y
41668,IDCJAC0011,94029,1996,2,1,12.6,1.0,Y
41669,IDCJAC0011,94029,1996,2,2,12.3,1.0,Y
41670,IDCJAC0011,94029,1996,2,3,11.0,1.0,Y
41671,IDCJAC0011,94029,1996,2,4,11.7,1.0,Y
41672,IDCJAC0011,94029,1996,2,5,10.5,1.0,Y
41673,IDCJAC0011,94029,1996,2,6,10.6,1.0,Y
41674,IDCJAC0011,94029,1996,2,7,11.0,1.0,Y
41675,IDCJAC0011,94029,1996,2,8,12.2,1.0,Y
41676,IDCJAC0011,94029,1996,2,9,12.2,1.0,Y
41677,IDCJAC0011,94029,1996,2,10,12.0,1.0,Y
41678,IDCJAC0011,94029,1996,2,11,8.8,1.0,Y
41679,IDCJAC0011,94029,1996,2,12,8.5,1.0,Y
41680,IDCJAC0011,94029,1996,2,13,6.2,1.0,Y
41681,IDCJAC0011,94029,1996,2,14,8.7,1.0,Y
41682,IDCJAC0011,94029,1996,2,15,11.5,1.0,Y
41683,IDCJAC0011,94029,1996,2,16,13.8,1.0,Y
41684,IDCJAC0011,94029,1996,2,17,11.8,1.0,Y
41685,IDCJAC0011,94029,1996,2,18,13.5,1.0,Y
41686,IDCJAC0011,94029,1996,2,19,11.9,1.0,Y
41687,IDCJAC0011,94029,1996,2,20,11.7,1.0,Y
41688,IDCJAC0011,94029,1996,2,21,10.7,1.0,Y
41689,IDCJAC0011,94029,1996,2,22,13.5,1.0,Y
41690,IDCJAC0011,94029,1996,2,23,13.6,1.0,Y
41691,IDCJAC0011,94029,1996,2,24,13.3,1.0,Y
41692,IDCJAC0011,94029,1996,2,25,13.5,1.0,Y
41693,IDCJAC0011,94029,1996,2,26,15.0,1.0,Y
41694,IDCJAC0011,94029,1996,2,27,10.4,1.0,Y
41695,IDCJAC0011,94029,1996,2,28,10.0,1.0,Y
41696,IDCJAC0011,94029,1996,2,29,11.0,1.0,Y
41697,IDCJAC0011,94029,1996,3,1,12.7,1.0,Y
41698,IDCJAC0011,94029,1996,3,2,5.9,1.0,Y
41699,IDCJAC0011,94029,1996,3,3,8.1,1.0,Y
41700,IDCJAC0011,94029,1996,3,4,12.0,1.0,Y
41701,IDCJAC0011,94029,1996,3,5,12.4,1.0,Y
41702,IDCJAC0011,94029,1996,3,6,14.5,1.0,Y
41703,IDCJAC0011,94029,1996,3,7,11.6,1.0,Y
41704,IDCJAC0011,94029,1996,3,8,11.9,1.0,Y
41705,IDCJAC0011,94029,1996,3,9,12.1,1.0,Y
41706,IDCJAC0011,94029,1996,3,10,12.5,1.0,Y
41707,IDCJAC0011,94029,1996,3,11,11.5,1.0,Y
41708,IDCJAC0011,94029,1996,3,12,13.5,1.0,Y
41709,IDCJAC0011,94029,1996,3,13,14.6,1.0,Y
41710,IDCJAC0011,94029,1996,3,14,11.8,1.0,Y
41711,IDCJAC0011,94029,1996,3,15,6.7,1.0,Y
41712,IDCJAC0011,94029,1996,3,16,10.0,1.0,Y
41713,IDCJAC0011,94029,1996,3,17,9.6,1.0,Y
41714,IDCJAC0011,94029,1996,3,18,9.0,1.0,Y
41715,IDCJAC0011,94029,1996,3,19,8.0,1.0,Y
41716,IDCJAC0011,94029,1996,3,20,7.9,1.0,Y
41717,IDCJAC0011,94029,1996,3,21,6.6,1.0,Y
41718,IDCJAC0011,94029,1996,3,22,10.0,1.0,Y
41719,IDCJAC0011,94029,1996,3,23,10.0,1.0,Y
41720,IDCJAC0011,94029,1996,3,24,12.0,1.0,Y
41721,IDCJAC0011,94029,1996,3,25,9.6,1.0,Y
41722,IDCJAC0011,94029,1996,3,26,11.4,1.0,Y
41723,IDCJAC0011,94029,1996,3,27,10.9,1.0,Y
41724,IDCJAC0011,94029,1996,3,28,12.6,1.0,Y
41725,IDCJAC0011,94029,1996,3,29,15.0,1.0,Y
41726,IDCJAC0011,94029,1996,3,30,14.2,1.0,Y
41727,IDCJAC0011,94029,1996,3,31,13.4,1.0,Y
41728,IDCJAC0011,94029,1996,4,1,7.0,1.0,Y
41729,IDCJAC0011,94029,1996,4,2,8.9,1.0,Y
41730,IDCJAC0011,94029,1996,4,3,7.9,1.0,Y
41731,IDCJAC0011,94029,1996,4,4,10.5,1.0,Y
41732,IDCJAC0011,94029,1996,4,5,6.6,1.0,Y
41733,IDCJAC0011,94029,1996,4,6,7.3,1.0,Y
41734,IDCJAC0011,94029,1996,4,7,8.0,1.0,Y
41735,IDCJAC0011,94029,1996,4,8,10.1,1.0,Y
41736,IDCJAC0011,94029,1996,4,9,9.0,1.0,Y
41737,IDCJAC0011,94029,1996,4,10,8.5,1.0,Y
41738,IDCJAC0011,94029,1996,4,11,11.0,1.0,Y
41739,IDCJAC0011,94029,1996,4,12,9.5,1.0,Y
41740,IDCJAC0011,94029,1996,4,13,5.2,1.0,Y
41741,IDCJAC0011,94029,1996,4,14,7.9,1.0,Y
41742,IDCJAC0011,94029,1996,4,15,7.4,1.0,Y
41743,IDCJAC0011,94029,1996,4,16,8.5,1.0,Y
41744,IDCJAC0011,94029,1996,4,17,6.2,1.0,Y
41745,IDCJAC0011,94029,1996,4,18,5.9,1.0,Y
41746,IDCJAC0011,94029,1996,4,19,9.5,1.0,Y
41747,IDCJAC0011,94029,1996,4,20,10.1,1.0,Y
41748,IDCJAC0011,94029,1996,4,21,8.7,1.0,Y
41749,IDCJAC0011,94029,1996,4,22,9.1,1.0,Y
41750,IDCJAC0011,94029,1996,4,23,6.2,1.0,Y
41751,IDCJAC0011,94029,1996,4,24,8.4,1.0,Y
41752,IDCJAC0011,94029,1996,4,25,10.4,1.0,Y
41753,IDCJAC0011,94029,1996,4,26,9.4,1.0,Y
41754,IDCJAC0011,94029,1996,4,27,7.9,1.0,Y
41755,IDCJAC0011,94029,1996,4,28,3.7,1.0,Y
41756,IDCJAC0011,94029,1996,4,29,6.6,1.0,Y
41757,IDCJAC0011,94029,1996,4,30,6.7,1.0,Y
41758,IDCJAC0011,94029,1996,5,1,4.3,1.0,Y
41759,IDCJAC0011,94029,1996,5,2,7.6,1.0,Y
41760,IDCJAC0011,94029,1996,5,3,7.3,1.0,Y
41761,IDCJAC0011,94029,1996,5,4,8.1,1.0,Y
41762,IDCJAC0011,94029,1996,5,5,7.8,1.0,Y
41763,IDCJAC0011,94029,1996,5,6,9.0,1.0,Y
41764,IDCJAC0011,94029,1996,5,7,5.9,1.0,Y
41765,IDCJAC0011,94029,1996,5,8,6.8,1.0,Y
41766,IDCJAC0011,94029,1996,5,9,3.8,1.0,Y
41767,IDCJAC0011,94029,1996,5,10,6.9,1.0,Y
41768,IDCJAC0011,94029,1996,5,11,11.4,1.0,Y
41769,IDCJAC0011,94029,1996,5,12,5.4,1.0,Y
41770,IDCJAC0011,94029,1996,5,13,5.1,1.0,Y
41771,IDCJAC0011,94029,1996,5,14,8.4,1.0,Y
41772,IDCJAC0011,94029,1996,5,15,12.6,1.0,Y
41773,IDCJAC0011,94029,1996,5,16,11.1,1.0,Y
41774,IDCJAC0011,94029,1996,5,17,6.7,1.0,Y
41775,IDCJAC0011,94029,1996,5,18,5.0,1.0,Y
41776,IDCJAC0011,94029,1996,5,19,7.0,1.0,Y
41777,IDCJAC0011,94029,1996,5,20,4.6,1.0,Y
41778,IDCJAC0011,94029,1996,5,21,6.0,1.0,Y
41779,IDCJAC0011,94029,1996,5,22,10.1,1.0,Y
41780,IDCJAC0011,94029,1996,5,23,9.7,1.0,Y
41781,IDCJAC0011,94029,1996,5,24,11.0,1.0,Y
41782,IDCJAC0011,94029,1996,5,25,10.9,1.0,Y
41783,IDCJAC0011,94029,1996,5,26,5.9,1.0,Y
41784,IDCJAC0011,94029,1996,5,27,5.7,1.0,Y
41785,IDCJAC0011,94029,1996,5,28,8.6,1.0,Y
41786,IDCJAC0011,94029,1996,5,29,9.0,1.0,Y
41787,IDCJAC0011,94029,1996,5,30,10.6,1.0,Y
41788,IDCJAC0011,94029,1996,5,31,13.1,1.0,Y
41789,IDCJAC0011,94029,1996,6,1,6.9,1.0,Y
41790,IDCJAC0011,94029,1996,6,2,7.6,1.0,Y
41791,IDCJAC0011,94029,1996,6,3,5.0,1.0,Y
41792,IDCJAC0011,94029,1996,6,4,5.4,1.0,Y
41793,IDCJAC0011,94029,1996,6,5,7.1,1.0,Y
41794,IDCJAC0011,94029,1996,6,6,7.5,1.0,Y
41795,IDCJAC0011,94029,1996,6,7,6.9,1.0,Y
41796,IDCJAC0011,94029,1996,6,8,7.2,1.0,Y
41797,IDCJAC0011,94029,1996,6,9,5.5,1.0,Y
41798,IDCJAC0011,94029,1996,6,10,2.2,1.0,Y
41799,IDCJAC0011,94029,1996,6,11,3.4,1.0,Y
41800,IDCJAC0011,94029,1996,6,12,2.9,1.0,Y
41801,IDCJAC0011,94029,1996,6,13,3.7,1.0,Y
41802,IDCJAC0011,94029,1996,6,14,5.0,1.0,Y
41803,IDCJAC0011,94029,1996,6,15,5.8,1.0,Y
41804,IDCJAC0011,94029,1996,6,16,3.2,1.0,Y
41805,IDCJAC0011,94029,1996,6,17,2.0,1.0,Y
41806,IDCJAC0011,94029,1996,6,18,3.6,1.0,Y
41807,IDCJAC0011,94029,1996,6,19,7.1,1.0,Y
41808,IDCJAC0011,94029,1996,6,20,7.5,1.0,Y
41809,IDCJAC0011,94029,1996,6,21,9.2,1.0,Y
41810,IDCJAC0011,94029,1996,6,22,8.6,1.0,Y
41811,IDCJAC0011,94029,1996,6,23,4.4,1.0,Y
41812,IDCJAC0011,94029,1996,6,24,6.1,1.0,Y
41813,IDCJAC0011,94029,1996,6,25,6.3,1.0,Y
41814,IDCJAC0011,94029,1996,6,26,5.0,1.0,Y
41815,IDCJAC0011,94029,1996,6,27,5.8,1.0,Y
41816,IDCJAC0011,94029,1996,6,28,3.2,1.0,Y
41817,IDCJAC0011,94029,1996,6,29,1.2,1.0,Y
41818,IDCJAC0011,94029,1996,6,30,-0.3,1.0,Y
41819,IDCJAC0011,94029,1996,7,1,0.9,1.0,Y
41820,IDCJAC0011,94029,1996,7,2,5.0,1.0,Y
41821,IDCJAC0011,94029,1996,7,3,6.6,1.0,Y
41822,IDCJAC0011,94029,1996,7,4,3.7,1.0,Y
41823,IDCJAC0011,94029,1996,7,5,5.4,1.0,Y
41824,IDCJAC0011,94029,1996,7,6,6.7,1.0,Y
41825,IDCJAC0011,94029,1996,7,7,6.5,1.0,Y
41826,IDCJAC0011,94029,1996,7,8,4.2,1.0,Y
41827,IDCJAC0011,94029,1996,7,9,3.6,1.0,Y
41828,IDCJAC0011,94029,1996,7,10,3.9,1.0,Y
41829,IDCJAC0011,94029,1996,7,11,5.9,1.0,Y
41830,IDCJAC0011,94029,1996,7,12,6.0,1.0,Y
41831,IDCJAC0011,94029,1996,7,13,7.7,1.0,Y
41832,IDCJAC0011,94029,1996,7,14,6.8,1.0,Y
41833,IDCJAC0011,94029,1996,7,15,3.0,1.0,Y
41834,IDCJAC0011,94029,1996,7,16,4.2,1.0,Y
41835,IDCJAC0011,94029,1996,7,17,1.9,1.0,Y
41836,IDCJAC0011,94029,1996,7,18,3.0,1.0,Y
41837,IDCJAC0011,94029,1996,7,19,4.9,1.0,Y
41838,IDCJAC0011,94029,1996,7,20,7.2,1.0,Y
41839,IDCJAC0011,94029,1996,7,21,4.5,1.0,Y
41840,IDCJAC0011,94029,1996,7,22,5.1,1.0,Y
41841,IDCJAC0011,94029,1996,7,23,5.8,1.0,Y
41842,IDCJAC0011,94029,1996,7,24,5.0,1.0,Y
41843,IDCJAC0011,94029,1996,7,25,4.6,1.0,Y
41844,IDCJAC0011,94029,1996,7,26,5.8,1.0,Y
41845,IDCJAC0011,94029,1996,7,27,4.3,1.0,Y
41846,IDCJAC0011,94029,1996,7,28,5.6,1.0,Y
41847,IDCJAC0011,94029,1996,7,29,7.7,1.0,Y
41848,IDCJAC0011,94029,1996,7,30,10.6,1.0,Y
41849,IDCJAC0011,94029,1996,7,31,8.2,1.0,Y
41850,IDCJAC0011,94029,1996,8,1,8.5,1.0,Y
41851,IDCJAC0011,94029,1996,8,2,4.8,1.0,Y
41852,IDCJAC0011,94029,1996,8,3,8.0,1.0,Y
41853,IDCJAC0011,94029,1996,8,4,5.3,1.0,Y
41854,IDCJAC0011,94029,1996,8,5,5.0,1.0,Y
41855,IDCJAC0011,94029,1996,8,6,6.9,1.0,Y
41856,IDCJAC0011,94029,1996,8,7,3.9,1.0,Y
41857,IDCJAC0011,94029,1996,8,8,2.7,1.0,Y
41858,IDCJAC0011,94029,1996,8,9,5.3,1.0,Y
41859,IDCJAC0011,94029,1996,8,10,4.1,1.0,Y
41860,IDCJAC0011,94029,1996,8,11,6.2,1.0,Y
41861,IDCJAC0011,94029,1996,8,12,10.0,1.0,Y
41862,IDCJAC0011,94029,1996,8,13,7.3,1.0,Y
41863,IDCJAC0011,94029,1996,8,14,9.0,1.0,Y
41864,IDCJAC0011,94029,1996,8,15,3.4,1.0,Y
41865,IDCJAC0011,94029,1996,8,16,6.9,1.0,Y
41866,IDCJAC0011,94029,1996,8,17,7.4,1.0,Y
41867,IDCJAC0011,94029,1996,8,18,3.9,1.0,Y
41868,IDCJAC0011,94029,1996,8,19,1.9,1.0,Y
41869,IDCJAC0011,94029,1996,8,20,4.3,1.0,Y
41870,IDCJAC0011,94029,1996,8,21,3.6,1.0,Y
41871,IDCJAC0011,94029,1996,8,22,4.5,1.0,Y
41872,IDCJAC0011,94029,1996,8,23,6.4,1.0,Y
41873,IDCJAC0011,94029,1996,8,24,4.7,1.0,Y
41874,IDCJAC0011,94029,1996,8,25,7.7,1.0,Y
41875,IDCJAC0011,94029,1996,8,26,8.7,1.0,Y
41876,IDCJAC0011,94029,1996,8,27,6.7,1.0,Y
41877,IDCJAC0011,94029,1996,8,28,7.0,1.0,Y
41878,IDCJAC0011,94029,1996,8,29,5.0,1.0,Y
41879,IDCJAC0011,94029,1996,8,30,6.1,1.0,Y
41880,IDCJAC0011,94029,1996,8,31,4.7,1.0,Y
41881,IDCJAC0011,94029,1996,9,1,4.6,1.0,Y
41882,IDCJAC0011,94029,1996,9,2,4.7,1.0,Y
41883,IDCJAC0011,94029,1996,9,3,6.1,1.0,Y
41884,IDCJAC0011,94029,1996,9,4,4.1,1.0,Y
41885,IDCJAC0011,94029,1996,9,5,6.5,1.0,Y
41886,IDCJAC0011,94029,1996,9,6,7.2,1.0,Y
41887,IDCJAC0011,94029,1996,9,7,2.4,1.0,Y
41888,IDCJAC0011,94029,1996,9,8,7.1,1.0,Y
41889,IDCJAC0011,94029,1996,9,9,5.4,1.0,Y
41890,IDCJAC0011,94029,1996,9,10,2.2,1.0,Y
41891,IDCJAC0011,94029,1996,9,11,2.6,1.0,Y
41892,IDCJAC0011,94029,1996,9,12,5.6,1.0,Y
41893,IDCJAC0011,94029,1996,9,13,3.4,1.0,Y
41894,IDCJAC0011,94029,1996,9,14,2.5,1.0,Y
41895,IDCJAC0011,94029,1996,9,15,8.8,1.0,Y
41896,IDCJAC0011,94029,1996,9,16,11.7,1.0,Y
41897,IDCJAC0011,94029,1996,9,17,8.0,1.0,Y
41898,IDCJAC0011,94029,1996,9,18,6.0,1.0,Y
41899,IDCJAC0011,94029,1996,9,19,8.7,1.0,Y
41900,IDCJAC0011,94029,1996,9,20,5.3,1.0,Y
41901,IDCJAC0011,94029,1996,9,21,1.9,1.0,Y
41902,IDCJAC0011,94029,1996,9,22,8.3,1.0,Y
41903,IDCJAC0011,94029,1996,9,23,8.4,1.0,Y
41904,IDCJAC0011,94029,1996,9,24,3.7,1.0,Y
41905,IDCJAC0011,94029,1996,9,25,5.2,1.0,Y
41906,IDCJAC0011,94029,1996,9,26,10.0,1.0,Y
41907,IDCJAC0011,94029,1996,9,27,5.0,1.0,Y
41908,IDCJAC0011,94029,1996,9,28,5.3,1.0,Y
41909,IDCJAC0011,94029,1996,9,29,7.4,1.0,Y
41910,IDCJAC0011,94029,1996,9,30,9.3,1.0,Y
41911,IDCJAC0011,94029,1996,10,1,11.0,1.0,Y
41912,IDCJAC0011,94029,1996,10,2,8.5,1.0,Y
41913,IDCJAC0011,94029,1996,10,3,8.4,1.0,Y
41914,IDCJAC0011,94029,1996,10,4,7.6,1.0,Y
41915,IDCJAC0011,94029,1996,10,5,10.3,1.0,Y
41916,IDCJAC0011,94029,1996,10,6,5.0,1.0,Y
41917,IDCJAC0011,94029,1996,10,7,6.3,1.0,Y
41918,IDCJAC0011,94029,1996,10,8,5.2,1.0,Y
41919,IDCJAC0011,94029,1996,10,9,10.2,1.0,Y
41920,IDCJAC0011,94029,1996,10,10,10.7,1.0,Y
41921,IDCJAC0011,94029,1996,10,11,9.2,1.0,Y
41922,IDCJAC0011,94029,1996,10,12,8.4,1.0,Y
41923,IDCJAC0011,94029,1996,10,13,9.4,1.0,Y
41924,IDCJAC0011,94029,1996,10,14,10.9,1.0,Y
41925,IDCJAC0011,94029,1996,10,15,9.6,1.0,Y
41926,IDCJAC0011,94029,1996,10,16,11.6,1.0,Y
41927,IDCJAC0011,94029,1996,10,17,8.0,1.0,Y
41928,IDCJAC0011,94029,1996,10,18,10.9,1.0,Y
41929,IDCJAC0011,94029,1996,10,19,10.7,1.0,Y
41930,IDCJAC0011,94029,1996,10,20,5.4,1.0,Y
41931,IDCJAC0011,94029,1996,10,21,5.9,1.0,Y
41932,IDCJAC0011,94029,1996,10,22,8.2,1.0,Y
41933,IDCJAC0011,94029,1996,10,23,8.7,1.0,Y
41934,IDCJAC0011,94029,1996,10,24,14.7,1.0,Y
41935,IDCJAC0011,94029,1996,10,25,10.9,1.0,Y
41936,IDCJAC0011,94029,1996,10,26,5.2,1.0,Y
41937,IDCJAC0011,94029,1996,10,27,9.0,1.0,Y
41938,IDCJAC0011,94029,1996,10,28,9.1,1.0,Y
41939,IDCJAC0011,94029,1996,10,29,9.8,1.0,Y
41940,IDCJAC0011,94029,1996,10,30,3.9,1.0,Y
41941,IDCJAC0011,94029,1996,10,31,6.2,1.0,Y
41942,IDCJAC0011,94029,1996,11,1,6.4,1.0,Y
41943,IDCJAC0011,94029,1996,11,2,10.2,1.0,Y
41944,IDCJAC0011,94029,1996,11,3,13.9,1.0,Y
41945,IDCJAC0011,94029,1996,11,4,8.6,1.0,Y
41946,IDCJAC0011,94029,1996,11,5,6.9,1.0,Y
41947,IDCJAC0011,94029,1996,11,6,7.3,1.0,Y
41948,IDCJAC0011,94029,1996,11,7,11.4,1.0,Y
41949,IDCJAC0011,94029,1996,11,8,11.8,1.0,Y
41950,IDCJAC0011,94029,1996,11,9,11.2,1.0,Y
41951,IDCJAC0011,94029,1996,11,10,5.4,1.0,Y
41952,IDCJAC0011,94029,1996,11,11,6.2,1.0,Y
41953,IDCJAC0011,94029,1996,11,12,6.4,1.0,Y
41954,IDCJAC0011,94029,1996,11,13,7.4,1.0,Y
41955,IDCJAC0011,94029,1996,11,14,9.1,1.0,Y
41956,IDCJAC0011,94029,1996,11,15,6.5,1.0,Y
41957,IDCJAC0011,94029,1996,11,16,6.7,1.0,Y
41958,IDCJAC0011,94029,1996,11,17,7.5,1.0,Y
41959,IDCJAC0011,94029,1996,11,18,6.5,1.0,Y
41960,IDCJAC0011,94029,1996,11,19,4.1,1.0,Y
41961,IDCJAC0011,94029,1996,11,20,6.3,1.0,Y
41962,IDCJAC0011,94029,1996,11,21,5.5,1.0,Y
41963,IDCJAC0011,94029,1996,11,22,6.6,1.0,Y
41964,IDCJAC0011,94029,1996,11,23,5.2,1.0,Y
41965,IDCJAC0011,94029,1996,11,24,10.0,1.0,Y
41966,IDCJAC0011,94029,1996,11,25,12.1,1.0,Y
41967,IDCJAC0011,94029,1996,11,26,13.1,1.0,Y
41968,IDCJAC0011,94029,1996,11,27,10.3,1.0,Y
41969,IDCJAC0011,94029,1996,11,28,8.4,1.0,Y
41970,IDCJAC0011,94029,1996,11,29,9.9,1.0,Y
41971,IDCJAC0011,94029,1996,11,30,7.3,1.0,Y
41972,IDCJAC0011,94029,1996,12,1,9.1,1.0,Y
41973,IDCJAC0011,94029,1996,12,2,5.0,1.0,Y
41974,IDCJAC0011,94029,1996,12,3,9.0,1.0,Y
41975,IDCJAC0011,94029,1996,12,4,10.5,1.0,Y
41976,IDCJAC0011,94029,1996,12,5,7.5,1.0,Y
41977,IDCJAC0011,94029,1996,12,6,9.5,1.0,Y
41978,IDCJAC0011,94029,1996,12,7,12.9,1.0,Y
41979,IDCJAC0011,94029,1996,12,8,8.2,1.0,Y
41980,IDCJAC0011,94029,1996,12,9,10.1,1.0,Y
41981,IDCJAC0011,94029,1996,12,10,8.8,1.0,Y
41982,IDCJAC0011,94029,1996,12,11,7.8,1.0,Y
41983,IDCJAC0011,94029,1996,12,12,7.8,1.0,Y
41984,IDCJAC0011,94029,1996,12,13,9.5,1.0,Y
41985,IDCJAC0011,94029,1996,12,14,11.2,1.0,Y
41986,IDCJAC0011,94029,1996,12,15,11.8,1.0,Y
41987,IDCJAC0011,94029,1996,12,16,15.6,1.0,Y
41988,IDCJAC0011,94029,1996,12,17,12.4,1.0,Y
41989,IDCJAC0011,94029,1996,12,18,13.2,1.0,Y
41990,IDCJAC0011,94029,1996,12,19,9.1,1.0,Y
41991,IDCJAC0011,94029,1996,12,20,9.0,1.0,Y
41992,IDCJAC0011,94029,1996,12,21,11.5,1.0,Y
41993,IDCJAC0011,94029,1996,12,22,14.0,1.0,Y
41994,IDCJAC0011,94029,1996,12,23,11.8,1.0,Y
41995,IDCJAC0011,94029,1996,12,24,10.2,1.0,Y
41996,IDCJAC0011,94029,1996,12,25,10.1,1.0,Y
41997,IDCJAC0011,94029,1996,12,26,9.6,1.0,Y
41998,IDCJAC0011,94029,1996,12,27,7.8,1.0,Y
41999,IDCJAC0011,94029,1996,12,28,8.5,1.0,Y
42000,IDCJAC0011,94029,1996,12,29,11.0,1.0,Y
42001,IDCJAC0011,94029,1996,12,30,9.5,1.0,Y
42002,IDCJAC0011,94029,1996,12,31,12.8,1.0,Y
42003,IDCJAC0011,94029,1997,1,1,7.2,1.0,Y
42004,IDCJAC0011,94029,1997,1,2,9.8,1.0,Y
42005,IDCJAC0011,94029,1997,1,3,12.6,1.0,Y
42006,IDCJAC0011,94029,1997,1,4,13.4,1.0,Y
42007,IDCJAC0011,94029,1997,1,5,15.0,1.0,Y
42008,IDCJAC0011,94029,1997,1,6,18.3,1.0,Y
42009,IDCJAC0011,94029,1997,1,7,9.4,1.0,Y
42010,IDCJAC0011,94029,1997,1,8,7.9,1.0,Y
42011,IDCJAC0011,94029,1997,1,9,10.5,1.0,Y
42012,IDCJAC0011,94029,1997,1,10,11.1,1.0,Y
42013,IDCJAC0011,94029,1997,1,11,9.9,1.0,Y
42014,IDCJAC0011,94029,1997,1,12,11.4,1.0,Y
42015,IDCJAC0011,94029,1997,1,13,9.0,1.0,Y
42016,IDCJAC0011,94029,1997,1,14,14.1,1.0,Y
42017,IDCJAC0011,94029,1997,1,15,18.9,1.0,Y
42018,IDCJAC0011,94029,1997,1,16,10.8,1.0,Y
42019,IDCJAC0011,94029,1997,1,17,7.4,1.0,Y
42020,IDCJAC0011,94029,1997,1,18,9.6,1.0,Y
42021,IDCJAC0011,94029,1997,1,19,11.5,1.0,Y
42022,IDCJAC0011,94029,1997,1,20,15.6,1.0,Y
42023,IDCJAC0011,94029,1997,1,21,22.4,1.0,Y
42024,IDCJAC0011,94029,1997,1,22,13.6,1.0,Y
42025,IDCJAC0011,94029,1997,1,23,13.9,1.0,Y
42026,IDCJAC0011,94029,1997,1,24,8.0,1.0,Y
42027,IDCJAC0011,94029,1997,1,25,11.4,1.0,Y
42028,IDCJAC0011,94029,1997,1,26,10.6,1.0,Y
42029,IDCJAC0011,94029,1997,1,27,16.3,1.0,Y
42030,IDCJAC0011,94029,1997,1,28,14.9,1.0,Y
42031,IDCJAC0011,94029,1997,1,29,12.4,1.0,Y
42032,IDCJAC0011,94029,1997,1,30,12.3,1.0,Y
42033,IDCJAC0011,94029,1997,1,31,13.5,1.0,Y
42034,IDCJAC0011,94029,1997,2,1,13.8,1.0,Y
42035,IDCJAC0011,94029,1997,2,2,11.0,1.0,Y
42036,IDCJAC0011,94029,1997,2,3,10.0,1.0,Y
42037,IDCJAC0011,94029,1997,2,4,11.6,1.0,Y
42038,IDCJAC0011,94029,1997,2,5,13.2,1.0,Y
42039,IDCJAC0011,94029,1997,2,6,17.4,1.0,Y
42040,IDCJAC0011,94029,1997,2,7,16.6,1.0,Y
42041,IDCJAC0011,94029,1997,2,8,18.7,1.0,Y
42042,IDCJAC0011,94029,1997,2,9,15.1,1.0,Y
42043,IDCJAC0011,94029,1997,2,10,10.7,1.0,Y
42044,IDCJAC0011,94029,1997,2,11,10.5,1.0,Y
42045,IDCJAC0011,94029,1997,2,12,11.6,1.0,Y
42046,IDCJAC0011,94029,1997,2,13,13.5,1.0,Y
42047,IDCJAC0011,94029,1997,2,14,14.5,1.0,Y
42048,IDCJAC0011,94029,1997,2,15,18.3,1.0,Y
42049,IDCJAC0011,94029,1997,2,16,15.2,1.0,Y
42050,IDCJAC0011,94029,1997,2,17,13.6,1.0,Y
42051,IDCJAC0011,94029,1997,2,18,15.7,1.0,Y
42052,IDCJAC0011,94029,1997,2,19,15.6,1.0,Y
42053,IDCJAC0011,94029,1997,2,20,15.8,1.0,Y
42054,IDCJAC0011,94029,1997,2,21,9.2,1.0,Y
42055,IDCJAC0011,94029,1997,2,22,14.3,1.0,Y
42056,IDCJAC0011,94029,1997,2,23,10.4,1.0,Y
42057,IDCJAC0011,94029,1997,2,24,12.0,1.0,Y
42058,IDCJAC0011,94029,1997,2,25,11.4,1.0,Y
42059,IDCJAC0011,94029,1997,2,26,13.5,1.0,Y
42060,IDCJAC0011,94029,1997,2,27,8.6,1.0,Y
42061,IDCJAC0011,94029,1997,2,28,11.8,1.0,Y
42062,IDCJAC0011,94029,1997,3,1,13.3,1.0,Y
42063,IDCJAC0011,94029,1997,3,2,8.0,1.0,Y
42064,IDCJAC0011,94029,1997,3,3,11.1,1.0,Y
42065,IDCJAC0011,94029,1997,3,4,13.0,1.0,Y
42066,IDCJAC0011,94029,1997,3,5,6.8,1.0,Y
42067,IDCJAC0011,94029,1997,3,6,9.2,1.0,Y
42068,IDCJAC0011,94029,1997,3,7,12.1,1.0,Y
42069,IDCJAC0011,94029,1997,3,8,14.1,1.0,Y
42070,IDCJAC0011,94029,1997,3,9,7.3,1.0,Y
